	props_0	props_1
0	0.5499673058290594	0.4500326941709405
1	0.5553598598999849	0.44464014010001507
2	0.5587804824673333	0.4412195175326667
3	0.562463883770364	0.4375361162296358
4	0.5486208225684064	0.4513791774315937
5	0.5275893120550312	0.4724106879449687
6	0.5721300816187258	0.42786991838127425
7	0.5570079354220066	0.44299206457799334
8	0.5652752702459618	0.43472472975403825
9	0.5310908795529111	0.4689091204470889
10	0.534826801075085	0.465173198924915
11	0.5962664286217207	0.40373357137827937
12	0.5319379175461082	0.46806208245389175
13	0.4905454498203413	0.5094545501796587
14	0.6120070063325976	0.3879929936674023
15	0.583678276623895	0.41632172337610496
16	0.4787371572367188	0.5212628427632813
17	0.5087923076498932	0.49120769235010675
18	0.6002566766672531	0.39974332333274687
19	0.5131348082699861	0.4868651917300138
20	0.5561178776251169	0.4438821223748831
21	0.5574714718882778	0.44252852811172216
22	0.46891040758877145	0.5310895924112284
23	0.5658964718551178	0.43410352814488223
24	0.5346816665949702	0.4653183334050299
25	0.48432141234533505	0.5156785876546649
26	0.5039781986723169	0.496021801327683
27	0.49796370254376165	0.5020362974562383
28	0.4993246750634218	0.5006753249365781
29	0.5550286618918454	0.4449713381081545
30	0.5468424467659615	0.4531575532340386
31	0.49982205298631277	0.5001779470136872
32	0.5314011015580538	0.46859889844194635
33	0.5284514651838542	0.47154853481614584
34	0.5359951307872854	0.46400486921271444
35	0.48252764718899976	0.5174723528110001
36	0.5461224053024708	0.4538775946975292
37	0.5420368446473786	0.45796315535262133
38	0.5442928249773364	0.4557071750226634
39	0.5926548667086936	0.4073451332913064
40	0.533812356028354	0.466187643971646
41	0.5568057540990915	0.4431942459009086
42	0.5223785197066869	0.4776214802933131
43	0.5416726847137698	0.45832731528623
44	0.5568691724539506	0.44313082754604943
45	0.4666926043270429	0.5333073956729572
46	0.5129539157634597	0.48704608423654033
47	0.5189212211428513	0.4810787788571486
48	0.5654331745150794	0.4345668254849207
49	0.506131454325735	0.49386854567426514
50	0.4883561936969424	0.5116438063030576
51	0.563944403127539	0.43605559687246087
52	0.5169155196409336	0.48308448035906637
53	0.5777002630208516	0.4222997369791484
54	0.5261341228722829	0.47386587712771716
55	0.5754370805816428	0.4245629194183572
56	0.5508083893026636	0.44919161069733643
57	0.5341201816125991	0.465879818387401
58	0.517968183343606	0.48203181665639405
59	0.56328938360109	0.4367106163989099
60	0.5646724567644132	0.4353275432355867
61	0.5597666540194873	0.4402333459805127
62	0.5350532823190597	0.4649467176809403
63	0.5498325643951064	0.45016743560489353
64	0.5355036221921291	0.4644963778078709
65	0.5322541086298299	0.46774589137017003
66	0.5264221019873448	0.47357789801265515
67	0.5320939646907394	0.4679060353092604
68	0.5593366556313324	0.4406633443686676
69	0.5285370942957632	0.47146290570423693
70	0.5552716211011499	0.4447283788988501
71	0.5990888666988557	0.40091113330114425
72	0.5270637705893955	0.4729362294106046
73	0.5493627223689094	0.4506372776310905
74	0.5582850734372886	0.44171492656271133
75	0.476073689730302	0.523926310269698
76	0.4977805422686318	0.5022194577313682
77	0.5758381804552724	0.42416181954472765
78	0.5134682877128844	0.4865317122871155
79	0.5802058241031511	0.41979417589684886
80	0.47259192570842934	0.5274080742915705
81	0.5093108943634908	0.4906891056365092
82	0.5566942166754606	0.44330578332453946
83	0.5631970945808679	0.4368029054191322
84	0.5769643593124311	0.42303564068756894
85	0.6130301576203894	0.3869698423796106
86	0.49223295178204346	0.5077670482179564
87	0.554553165276487	0.44544683472351293
88	0.5660062654539445	0.4339937345460554
89	0.553633845012565	0.4463661549874349
90	0.5556565938311119	0.4443434061688883
91	0.5653326335633918	0.43466736643660825
92	0.505971127174665	0.49402887282533503
93	0.5745358469376879	0.42546415306231206
94	0.506904543307638	0.49309545669236204
95	0.5678994117168181	0.43210058828318204
96	0.5842802306244049	0.41571976937559524
97	0.5969593898246038	0.4030406101753961
98	0.5015011575033966	0.49849884249660337
99	0.6013608931835358	0.39863910681646414
100	0.5464506405800189	0.4535493594199809
101	0.5320675163366969	0.467932483663303
102	0.5387624693490559	0.4612375306509441
103	0.5836419757959607	0.4163580242040393
104	0.591005241098218	0.4089947589017821
105	0.5026064410110221	0.49739355898897797
106	0.5618145148642317	0.43818548513576827
107	0.536943233845522	0.46305676615447794
108	0.5575148823505075	0.4424851176494925
109	0.4840091078841447	0.5159908921158554
110	0.5702261676072123	0.4297738323927877
111	0.5179358225200338	0.4820641774799662
112	0.5252687599359763	0.4747312400640238
113	0.5647851007182932	0.4352148992817068
114	0.5390761645351436	0.4609238354648564
115	0.59229562449883	0.40770437550117006
116	0.5657869217449865	0.43421307825501343
117	0.5417845654678178	0.4582154345321822
118	0.5362109510029331	0.4637890489970668
119	0.5508644197318301	0.4491355802681699
120	0.5311119488135905	0.4688880511864096
121	0.4669601903264818	0.5330398096735182
122	0.5742229478204074	0.4257770521795925
123	0.5767667322563023	0.4232332677436977
124	0.5389138949642515	0.4610861050357486
125	0.4948963747515016	0.5051036252484984
126	0.5359556169453018	0.46404438305469814
127	0.5341788726331487	0.4658211273668512
128	0.5509135063139482	0.4490864936860518
129	0.5868113155941418	0.4131886844058582
130	0.5115182644001386	0.48848173559986124
131	0.544331224013949	0.4556687759860511
132	0.5041793393212597	0.4958206606787404
133	0.5396804499538443	0.4603195500461556
134	0.5464617761498461	0.4535382238501537
135	0.5596735384640644	0.44032646153593563
136	0.5361682437197041	0.4638317562802959
137	0.5259191445483136	0.47408085545168643
138	0.5367026741431705	0.4632973258568295
139	0.5463157628288022	0.4536842371711976
140	0.5224842857212957	0.4775157142787044
141	0.4985829620125406	0.5014170379874593
142	0.5510139027048081	0.44898609729519184
143	0.5068743481953397	0.49312565180466034
144	0.5582893721258257	0.44171062787417426
145	0.5570680913898258	0.4429319086101743
146	0.49300600948046636	0.5069939905195338
147	0.5764601276810625	0.4235398723189376
148	0.48594498565242994	0.5140550143475702
149	0.5127922379076887	0.48720776209231137
150	0.5591856012825905	0.4408143987174095
151	0.5175590972328493	0.4824409027671508
152	0.5413299178912359	0.4586700821087642
153	0.5561459447600506	0.4438540552399493
154	0.5446653961207085	0.4553346038792916
155	0.5511858579347771	0.4488141420652229
156	0.5331195408719294	0.46688045912807064
157	0.5486056692457443	0.4513943307542558
158	0.5020389690100813	0.49796103098991884
159	0.4999518556229602	0.5000481443770398
160	0.5703222302241737	0.4296777697758262
161	0.5713031226595482	0.4286968773404518
162	0.5204996398107027	0.4795003601892974
163	0.5514541278655487	0.4485458721344513
164	0.572722838285326	0.42727716171467395
165	0.4965356781530348	0.5034643218469652
166	0.5530017223946952	0.44699827760530486
167	0.5753121537860187	0.4246878462139813
168	0.5674118327289958	0.43258816727100435
169	0.55752442946284	0.44247557053716013
170	0.5550099430110248	0.44499005698897515
171	0.5070720709086481	0.4929279290913518
172	0.5477085583827662	0.45229144161723384
173	0.5482955963154705	0.45170440368452947
174	0.5506400800366928	0.44935991996330704
175	0.5085986485276601	0.4914013514723399
176	0.5532363566939664	0.44676364330603363
177	0.5242364183217859	0.4757635816782142
178	0.5393236881641361	0.4606763118358639
179	0.5039816894424334	0.4960183105575666
180	0.5501200754616117	0.4498799245383883
181	0.5789802265734691	0.42101977342653085
182	0.5798374853398991	0.42016251466010085
183	0.5846675456107222	0.4153324543892777
184	0.5041257913868689	0.4958742086131311
185	0.544709707523398	0.4552902924766021
186	0.5310023955313345	0.4689976044686654
187	0.5167460502895735	0.48325394971042646
188	0.5487853056162575	0.4512146943837425
189	0.5701966611386454	0.4298033388613547
190	0.5976543353267988	0.4023456646732013
191	0.5159904725542264	0.48400952744577364
192	0.5524898795307323	0.4475101204692678
193	0.5561781374006255	0.44382186259937445
194	0.5130428370965473	0.4869571629034528
195	0.5427903927239007	0.4572096072760993
196	0.5792486214074346	0.4207513785925654
197	0.5702917627362757	0.4297082372637243
198	0.5666506099993753	0.43334939000062483
199	0.5101377682925102	0.4898622317074896
200	0.532783928963647	0.46721607103635304
201	0.5302495108580808	0.46975048914191914
202	0.5975785038812836	0.40242149611871636
203	0.5081917724786635	0.49180822752133646
204	0.5355306732255398	0.4644693267744602
205	0.5586446535023676	0.4413553464976325
206	0.49628482291412657	0.5037151770858735
207	0.5949384417018151	0.4050615582981849
208	0.5818537851585903	0.4181462148414097
209	0.5249977261654346	0.47500227383456534
210	0.49436365596786325	0.5056363440321368
211	0.5321086550008045	0.46789134499919555
212	0.5292454776369775	0.47075452236302245
213	0.5023502718537087	0.49764972814629116
214	0.5384513889122715	0.46154861108772843
215	0.5151881063952838	0.4848118936047163
216	0.5685566843492559	0.43144331565074423
217	0.5490458107855016	0.4509541892144985
218	0.5578859204153416	0.44211407958465837
219	0.5152678521916689	0.4847321478083312
220	0.5462759181649365	0.4537240818350635
221	0.5412938676038616	0.45870613239613844
222	0.5360957538108175	0.46390424618918263
223	0.5356604091060619	0.4643395908939381
224	0.547896696138493	0.452103303861507
225	0.5447036427992199	0.45529635720078016
226	0.5246340799619497	0.4753659200380504
227	0.5368679316079806	0.46313206839201926
228	0.5236321383405771	0.47636786165942296
229	0.46018610639336616	0.5398138936066339
230	0.5595244930595938	0.4404755069404062
231	0.492202114354814	0.507797885645186
232	0.5450919664486253	0.4549080335513747
233	0.5011943458373237	0.49880565416267636
234	0.5586597486457577	0.44134025135424226
235	0.5145553505799237	0.48544464942007637
236	0.5415558407429977	0.45844415925700227
237	0.5313759589907264	0.4686240410092736
238	0.5760153137638406	0.4239846862361594
239	0.5235319954624797	0.4764680045375203
240	0.5491590681041365	0.45084093189586355
241	0.483305187017733	0.5166948129822669
242	0.5016120571173853	0.4983879428826148
243	0.5124312883075074	0.4875687116924926
244	0.5279792899784269	0.47202071002157325
245	0.5024245010676113	0.4975754989323889
246	0.5068853408640387	0.4931146591359613
247	0.5384541985671689	0.46154580143283114
248	0.530827432952046	0.469172567047954
249	0.5578736485501843	0.4421263514498157
250	0.5979903888732248	0.40200961112677525
251	0.591548310876128	0.408451689123872
252	0.5791879507525844	0.4208120492474155
253	0.5310914690954944	0.4689085309045056
254	0.5290005076089072	0.47099949239109284
255	0.545228510624031	0.45477148937596884
256	0.5205320533541569	0.4794679466458432
257	0.5288279343593331	0.471172065640667
258	0.5433661198286022	0.4566338801713979
259	0.5511070527115193	0.44889294728848067
260	0.5325471750957514	0.4674528249042486
261	0.54605532090383	0.45394467909617
262	0.5180493754251614	0.48195062457483867
263	0.5133588373208746	0.48664116267912544
264	0.502060403196918	0.497939596803082
265	0.5779967796936308	0.42200322030636916
266	0.5357107519204087	0.4642892480795913
267	0.5227608463797399	0.4772391536202602
268	0.5366845923140481	0.463315407685952
269	0.5131541508524742	0.4868458491475257
270	0.5365167491502654	0.4634832508497346
271	0.5305846355033694	0.4694153644966307
272	0.49450854439879927	0.5054914556012008
273	0.5378306684397578	0.4621693315602422
274	0.5275122907857491	0.4724877092142508
275	0.5888944681526572	0.4111055318473429
276	0.4515636112974538	0.5484363887025462
277	0.45419357436345587	0.545806425636544
278	0.5918377668246553	0.4081622331753448
279	0.5170563040612756	0.4829436959387245
280	0.552265269434576	0.447734730565424
281	0.5308352427930578	0.46916475720694223
282	0.536200644194308	0.463799355805692
283	0.5546908722366861	0.44530912776331394
284	0.5144764986140965	0.4855235013859035
285	0.5450901074778921	0.454909892522108
286	0.5136662824319461	0.486333717568054
287	0.548721349433574	0.451278650566426
288	0.5339171288147753	0.46608287118522473
289	0.5406865849543133	0.45931341504568673
290	0.5257450024280714	0.47425499757192857
291	0.5245467391343764	0.4754532608656235
292	0.5073325656887914	0.4926674343112087
293	0.48801052262641226	0.5119894773735877
294	0.5255752039192421	0.47442479608075794
295	0.4973639534439099	0.5026360465560901
296	0.4927644141672507	0.5072355858327493
297	0.5233161938468288	0.47668380615317124
298	0.5586959606694764	0.4413040393305237
299	0.5512396940039741	0.4487603059960258
300	0.47933538813470256	0.5206646118652973
301	0.4787712886775627	0.5212287113224373
302	0.6051610929180542	0.3948389070819458
303	0.49037750268297975	0.5096224973170203
304	0.5513845994526061	0.4486154005473939
305	0.5430816430478901	0.4569183569521098
306	0.5228882124844952	0.4771117875155047
307	0.5384326364075697	0.4615673635924303
308	0.5488367088457303	0.45116329115426956
309	0.552236254497425	0.4477637455025751
310	0.5139026459046385	0.4860973540953614
311	0.5074259299666285	0.4925740700333715
312	0.5338969193304551	0.4661030806695448
313	0.489202981290846	0.5107970187091541
314	0.5436242467065867	0.45637575329341334
315	0.5212523004764645	0.47874769952353546
316	0.5450540827249581	0.45494591727504186
317	0.5292599551371489	0.4707400448628512
318	0.5352486169392426	0.4647513830607574
319	0.5327674212408138	0.46723257875918633
320	0.5446261423668566	0.45537385763314325
321	0.5046846027340797	0.4953153972659203
322	0.5686388122230412	0.43136118777695875
323	0.5053096107901773	0.49469038920982267
324	0.5877241298314235	0.4122758701685765
325	0.4881289850924582	0.5118710149075417
326	0.5582569363216598	0.44174306367834015
327	0.521202107251796	0.47879789274820395
328	0.5250934254142832	0.47490657458571683
329	0.5631036934618872	0.43689630653811284
330	0.5681951668287137	0.4318048331712863
331	0.5446967707098388	0.4553032292901611
332	0.567485796170737	0.43251420382926303
333	0.5282653284664347	0.47173467153356524
334	0.508515303921385	0.49148469607861495
335	0.5408986691414065	0.45910133085859356
336	0.525199154885284	0.474800845114716
337	0.5442747260536177	0.4557252739463823
338	0.5434520707046804	0.4565479292953195
339	0.5362614663720987	0.46373853362790135
340	0.5258748249571085	0.47412517504289137
341	0.5178359943997093	0.48216400560029066
342	0.5953264575404381	0.40467354245956194
343	0.6297462138261661	0.3702537861738339
344	0.47403367429088633	0.5259663257091136
345	0.6155996122147422	0.3844003877852578
346	0.5358464813692702	0.4641535186307297
347	0.5682898530934296	0.4317101469065704
348	0.5671937363310381	0.43280626366896185
349	0.5031320829263853	0.4968679170736148
350	0.5778394244104442	0.4221605755895557
351	0.46812241830700996	0.53187758169299
352	0.607252393337394	0.392747606662606
353	0.5746690447285138	0.42533095527148623
354	0.5138259325797174	0.4861740674202825
355	0.5872195132907801	0.41278048670921996
356	0.5017447321881366	0.49825526781186347
357	0.5871571926920774	0.41284280730792255
358	0.5224653782311275	0.47753462176887257
359	0.5112064102663713	0.4887935897336287
360	0.5649593634780039	0.43504063652199604
361	0.4954507751958037	0.5045492248041963
362	0.5494792024294501	0.45052079757054986
363	0.5328367883278925	0.4671632116721074
364	0.5659158273256623	0.43408417267433774
365	0.5169939800057173	0.4830060199942826
366	0.5185798846784696	0.4814201153215305
367	0.5341967060821251	0.4658032939178749
368	0.5232739466477915	0.4767260533522085
369	0.5198366103793953	0.4801633896206047
370	0.500181478077121	0.499818521922879
371	0.5835666117958915	0.41643338820410847
372	0.5710831881044942	0.42891681189550573
373	0.568109511149851	0.43189048885014897
374	0.5707918330013347	0.42920816699866526
375	0.5049938025115707	0.4950061974884293
376	0.5725010422592033	0.42749895774079677
377	0.5529735389572471	0.44702646104275295
378	0.543391763802491	0.4566082361975091
379	0.5709516200605786	0.4290483799394212
380	0.512790418059964	0.48720958194003594
381	0.5301466450056549	0.4698533549943451
382	0.546174197241453	0.45382580275854706
383	0.49199413954153975	0.5080058604584603
384	0.5998736587101696	0.4001263412898304
385	0.5771437369930401	0.42285626300696
386	0.5266977616177793	0.4733022383822208
387	0.5671804875533166	0.4328195124466833
388	0.52339186567672	0.4766081343232799
389	0.5383991951576629	0.4616008048423371
390	0.5419084742562338	0.45809152574376627
391	0.5155484125579924	0.48445158744200756
392	0.5493485212864846	0.4506514787135154
393	0.536262192361871	0.463737807638129
394	0.5356790082656382	0.4643209917343618
395	0.5356243010471555	0.4643756989528445
396	0.5361411350904606	0.46385886490953937
397	0.5447995486962407	0.45520045130375925
398	0.5247112467244756	0.47528875327552444
399	0.5251063994452819	0.47489360055471813
400	0.5549443352075857	0.4450556647924144
401	0.48753200287985726	0.5124679971201428
402	0.5605097882763601	0.4394902117236397
403	0.5678684541120526	0.43213154588794744
404	0.510500800017658	0.48949919998234187
405	0.5496990379428874	0.4503009620571127
406	0.5092414294497568	0.49075857055024324
407	0.48603895837748995	0.51396104162251
408	0.5720063824483252	0.42799361755167475
409	0.49074841670003716	0.5092515832999629
410	0.49866085843474756	0.5013391415652525
411	0.574906780841896	0.425093219158104
412	0.4734105598663281	0.526589440133672
413	0.5629482625293897	0.4370517374706104
414	0.48425630727152524	0.5157436927284748
415	0.4822543520187512	0.5177456479812487
416	0.41622093010266187	0.5837790698973382
417	0.6226134423549777	0.3773865576450222
418	0.5548281612563316	0.44517183874366845
419	0.5226331535306487	0.4773668464693514
420	0.5425523873954161	0.4574476126045839
421	0.5199147793735245	0.48008522062647546
422	0.5153503585053254	0.4846496414946745
423	0.5280530089936527	0.47194699100634735
424	0.5166842707944617	0.48331572920553834
425	0.5232708174692545	0.4767291825307454
426	0.5094997210955452	0.4905002789044547
427	0.511478019558454	0.4885219804415461
428	0.5069418641933456	0.49305813580665436
429	0.516739559438018	0.48326044056198203
430	0.5160785863588799	0.48392141364112007
431	0.49644657582904933	0.5035534241709506
432	0.561238942144313	0.43876105785568714
433	0.5650153898521912	0.4349846101478088
434	0.5660954985216778	0.4339045014783221
435	0.4793527379266386	0.5206472620733614
436	0.495289209736366	0.504710790263634
437	0.4783647058971817	0.5216352941028182
438	0.5244521643386612	0.47554783566133885
439	0.5363681228056774	0.4636318771943226
440	0.551704803026216	0.44829519697378395
441	0.5317736828372377	0.46822631716276225
442	0.5297439001829791	0.47025609981702093
443	0.5321759528911804	0.46782404710881975
444	0.5161712341291514	0.48382876587084855
445	0.5422705183636842	0.4577294816363158
446	0.5311734068276118	0.468826593172388
447	0.4975291021566102	0.5024708978433898
448	0.5574506587380299	0.4425493412619702
449	0.5289826153932308	0.47101738460676923
450	0.5117426346069095	0.48825736539309056
451	0.525634355424816	0.47436564457518404
452	0.49638528219079453	0.5036147178092055
453	0.5521869247849116	0.44781307521508834
454	0.48807814854779236	0.5119218514522077
455	0.620477408499713	0.379522591500287
456	0.5877408323069527	0.4122591676930473
457	0.48557165661797447	0.5144283433820255
458	0.5604866213950618	0.4395133786049382
459	0.5547325556093505	0.4452674443906494
460	0.5469803483111948	0.45301965168880526
461	0.476948907133976	0.523051092866024
462	0.5559245200785021	0.4440754799214979
463	0.5345389791924042	0.4654610208075958
464	0.6046113229885903	0.3953886770114096
465	0.514203057228381	0.48579694277161906
466	0.5682483676378178	0.4317516323621822
467	0.49309364831455144	0.5069063516854485
468	0.5861678171804962	0.41383218281950374
469	0.5033938126243754	0.49660618737562456
470	0.5708441887551067	0.4291558112448934
471	0.5196388474249243	0.4803611525750758
472	0.5203457481660522	0.47965425183394794
473	0.533276683999209	0.46672331600079087
474	0.5455568440830896	0.4544431559169105
475	0.5238143208766339	0.47618567912336596
476	0.5521285030564882	0.44787149694351175
477	0.5199766227121836	0.4800233772878165
478	0.5336681873105877	0.4663318126894121
479	0.5783338983122734	0.42166610168772656
480	0.5249552470016302	0.4750447529983699
481	0.4787789482192962	0.5212210517807039
482	0.4631113568188284	0.5368886431811716
483	0.5991924673385186	0.4008075326614814
484	0.5339085110526235	0.46609148894737656
485	0.49052894512304235	0.5094710548769577
486	0.542804294027061	0.4571957059729389
487	0.5160930976362637	0.48390690236373635
488	0.537238625042262	0.462761374957738
489	0.5126532087377885	0.48734679126221153
490	0.5351404753372506	0.4648595246627493
491	0.5492552545973348	0.4507447454026652
492	0.520886308615009	0.479113691384991
493	0.5482252417389674	0.45177475826103275
494	0.5181539534359432	0.4818460465640569
495	0.5748501890192046	0.42514981098079546
496	0.49315086654304285	0.5068491334569571
497	0.5521725346837799	0.44782746531622
498	0.5393504729721283	0.4606495270278716
499	0.5329412169994386	0.4670587830005614
500	0.5844718849681386	0.4155281150318614
501	0.558490729899924	0.44150927010007607
502	0.5490160633783888	0.45098393662161107
503	0.5086542405365599	0.4913457594634401
504	0.5243144756067857	0.47568552439321443
505	0.548037652778357	0.4519623472216429
506	0.5386887213007625	0.46131127869923755
